,Unnamed: 0,budget,homepage,imdb_id,popularity,revenue,runtime,status,vote_average,Horror,Foreign,Documentary,Romance,Animation,Adventure,Science Fiction,Mystery,Fantasy,Thriller,Drama,War,Western,Action,Music,History,Family,Comedy,Crime,Unnamed: 28,Tiếng Việt,ภาษาไทย,ਪੰਜਾਬੀ,Slovenčina,Français,Português,广州话 / 廣州話,қазақ,Polski,shqip,עִבְרִית,Română,No Language,日本語,Íslenska,Bosanski,普通话,suomi,?????,Latin,한국어/조선말,Srpski,తెలుగు,ελληνικά,Magyar,Afrikaans,বাংলা,svenska,Dansk,Norsk,தமிழ்,Bahasa indonesia,Pусский,فارسی,български език,English,Český,Український,العربية,Deutsch,Català,हिन्दी,Nederlands,Bamanankan,Esperanto,Español,Italiano,اردو,Somali,Türkçe,pt,hi,te,ar,th,ta,tr,cn,kn,it,is,pl,sv,fa,he,ur,nl,no,fr,ro,zh,en,es,ja,fi,ru,xx,ko,da,ml,de,mr,hu,release_year,Big_six_bool,poster_num_persons,poster_num_objects,poster_anger,poster_anticipation,poster_joy,poster_trust,poster_fear,poster_surprise,poster_sadness,poster_disgust
1491,1494,108000000,1,tt2361317,19.94393,22678555.0,129.0,1,6.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,1.0,1,0,0.0,0.12902195608782435,0.0,0.0,0.8709780439121756,0.0,0.0,0.0
1492,1495,9000000,1,tt4972582,28.920839,276921998.0,117.0,1,7.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,1.0,1,1,0.0,0.1090909090909091,0.0,0.0,0.8909090909090909,0.0,0.0,0.0
1493,1496,35000000,1,tt3717252,20.02976,81093313.0,91.0,1,5.2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,0.0,1,0,0.0,0.0,0.07152182782537739,0.0,0.4966748266013872,0.28059975520195835,0.15120359037127704,0.0
1494,1497,13000000,1,tt4540710,14.017754,3500605.0,132.0,1,7.2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,0.0,1,0,0.0,0.05428469835249496,0.33882501679111854,0.0,0.5549365888348939,0.04389395914819644,0.0,0.008059736873296195
1495,1498,25000000,1,tt1974420,8.167672999999999,3885342.0,127.0,1,5.9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,0.0,2,0,0.0,0.05294104741218544,0.0,0.0,0.5739485289277957,0.060729722021106214,0.2881590206015928,0.02422168103731982
1496,1499,11178,0,tt2244376,0.079287,34659.0,104.0,1,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012,0.0,0,1,0.5208341802512297,0.44164396926704336,0.0,0.0,0.0375218504817269,0.0,0.0,0.0
1497,1500,450000,0,tt5998104,0.354748,2300000.0,134.0,1,6.4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,0.0,4,0,0.0,0.255705334227381,0.05870655968924137,0.0,0.35721057134268996,0.32837753474068765,0.0,0.0
1498,1501,300000,1,tt5320514,0.350207,2500000.0,144.0,1,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,0.0,1,1,0.037575660720349985,0.5383247767634192,0.2179228510357778,0.0,0.20617671148045308,0.0,0.0,0.0
1499,1502,110000000,1,tt1355644,20.303632,303144152.0,116.0,1,6.7,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,1.0,1,0,0.0,0.3123420517351194,0.1458363296418812,0.0,0.5418216186229994,0.0,0.0,0.0
1500,1503,25000000,1,tt4846340,16.816834,230698791.0,127.0,1,7.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,0.0,3,0,0.0,0.06942723616998152,0.1496793826757961,0.0,0.4262580154331051,0.2862949679382676,0.02499728290403217,0.04334311487881752
1501,1504,24000000,1,tt2671706,11.599716,64414761.0,139.0,1,6.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,1.0,2,0,0.0,0.043081661664823884,0.046220976149107564,0.0,0.9106973621860687,0.0,0.0,0.0
1502,1505,6000000,1,tt1620935,7.873407,6174491.0,116.0,1,6.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,0.0,2,0,0.0,0.04816426738087267,0.1587099654056467,0.0,0.6647918759067069,0.052918201093627944,0.07541569021314586,0.0
1503,1506,7000000,1,tt4385888,9.855927,5816211.0,119.0,1,7.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,0.0,5,0,0.0,0.15367426957291624,0.5743918377671908,0.0,0.1059066571103335,0.0,0.0,0.16602723554955942
1504,1507,150000000,1,tt2034800,15.884744,331957105.0,103.0,1,5.8,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,1.0,1,0,0.0,0.06118661194860902,0.11004103854323483,0.0,0.7910746324060135,0.0211585655070013,0.0,0.016539151595141365
1505,1508,25000000,1,tt4276820,17.523343,23964782.0,115.0,1,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,0.0,1,0,0.42630385487528344,0.5145828446321058,0.04935882398936586,0.0,0.009754476503244977,0.0,0.0,0.0
1506,1509,38000000,0,tt4501244,14.531429,118034273.0,111.0,1,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,1.0,2,0,0.0,0.1276050712052796,0.2004385203195554,0.0,0.33338398749565823,0.033648836401528305,0.0,0.30492358457797847
1507,1510,75000000,1,tt3470600,20.045673,632443719.0,108.0,1,6.8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,1.0,1,0,0.0,0.3294900119672282,0.14685169842584922,0.0,0.10250391236306729,0.07155021633066372,0.3496041609131916,0.0
1508,1511,4300000,0,tt5946128,3.699552,3376375.0,149.0,1,6.9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0.0,2,0,0.0,0.12161900458330643,0.33492565575710626,0.0,0.19643664063004324,0.347018699029544,0.0,0.0
1509,1512,0,0,tt3026488,4.647236,33125.0,103.0,1,6.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,0.0,2,0,0.0,0.008088840142582945,0.0,0.0,0.9644521916252105,0.02745896823220651,0.0,0.0
1510,1513,125000000,1,tt2094766,27.54107,240697856.0,115.0,1,5.4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,0.0,1,0,0.0,0.02762271613075988,0.16678682513852555,0.0,0.6100067975364081,0.19558366119430656,0.0,0.0
1511,1514,0,1,tt2831404,5.843804,223003.0,101.0,1,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,0,0,0.0,0.04519442750598058,0.09200712979032788,0.0,0.22193817721281486,0.6408602654908767,0.0,0.0
1512,1515,22000000,1,tt1753383,9.863789,194647323.0,100.0,1,6.6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017,1.0,0,1,0.0,0.6569232285404554,0.19286488617325317,0.0,0.1502118852862915,0.0,0.0,0.0
1513,1516,10400000,0,tt5074352,8.792104,310000000.0,161.0,1,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1.0,5,0,0.0,0.11231691733018775,0.13897572004325173,0.0,0.7421213014843213,0.0,0.0,0.006586061142239261
1514,1517,15000000,0,tt1847713,2.080781,5290.0,113.0,1,5.4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,0.0,0,0,0.02196293754289636,0.06761506624238264,0.0,0.0,0.8581144318961753,0.021359788689919095,0.0,0.030947775628626693
1515,1518,21500000,0,tt2126235,31.314013,4811525.0,98.0,1,5.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,0.0,1,0,0.0,0.15184930398187116,0.04550420848170929,0.0,0.8026464875364195,0.0,0.0,0.0
1516,1519,45000000,1,tt4572514,14.547939,50548152.0,133.0,1,6.8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,0.0,1,0,0.0,0.45607639999147326,0.0,0.0,0.2122956236277206,0.3316279763808062,0.0,0.0
1517,1520,20000000,1,tt1800302,16.01076,7227038.0,120.0,1,6.6,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,0.0,1,0,0.15590569606676938,0.15214211891343773,0.47346970612897565,0.0,0.21848247889081726,0.0,0.0,0.0
1518,1521,30000000,1,tt2261287,16.53732,2351359.0,89.0,1,7.1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,0.0,0,0,0.0,0.15871373860985166,0.08652110754060835,0.0,0.312805388035392,0.441959765814148,0.0,0.0
1519,1522,125000000,1,tt3095734,14.801195000000002,64493915.0,105.0,1,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,1.0,0,0,0.0,0.02705298900902511,0.01854168528281655,0.0,0.4084755607184345,0.4693727102135645,0.07655705477615941,0.0
1520,1523,30000000,1,tt2072233,12.240817,32540674.0,95.0,1,5.8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017,0.0,1,0,0.0,0.0,0.02337056382517497,0.0,0.976629436174825,0.0,0.0,0.0
1521,1524,40000000,1,tt4731136,13.28436,26559557.0,146.0,1,6.0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017,0.0,1,0,0.0,0.42479829650901557,0.08566293539627655,0.006036453144230206,0.4743401902752544,0.009162124675223192,0.0,0.0
1522,1525,18000000,0,tt4057376,5.978316,1776333.0,110.0,1,6.6,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2015,0.0,0,0,0.0,0.39094162283349143,0.07329481762524791,0.0,0.3623350866603432,0.12044063119772355,0.05298784168319393,0.0
1523,1526,8000000,0,tt3606888,9.609879,82703.0,103.0,1,7.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,0.0,1,1,0.09913753764716621,0.06787898147303094,0.10303915305284293,0.0,0.3034589759970795,0.42648535182988045,0.0,0.0
1524,1527,85000000,1,tt1293847,17.918269,346147658.0,107.0,1,5.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017,1.0,1,0,0.0,0.1447649918962723,0.5577741761210157,0.0,0.01683414370610481,0.20373851971907078,0.05186385737439222,0.025024311183144247
1525,1528,7400000,1,tt4030600,19.225832,26667197.0,96.0,1,5.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017,0.0,1,0,0.09813977068871382,0.058575774120583415,0.011485063567584431,0.0,0.8317993916231183,0.0,0.0,0.0
1526,1529,80000000,1,tt4116284,17.070748000000002,311950384.0,104.0,1,7.2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017,1.0,0,0,0.0,0.3767998166322852,0.4003458981892438,0.0,0.22285428517847097,0.0,0.0,0.0
1527,1530,10000000,0,tt1389139,17.046052,30658387.0,97.0,1,5.3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,0.0,0,0,0.07349060844751089,0.04487618005199069,0.0,0.0,0.8816332115004983,0.0,0.0,0.0
1528,1531,0,0,tt5029608,9.098394,880474.0,113.0,1,7.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0.0,2,0,0.0,0.0,0.22496157029679556,0.0,0.3942099247171968,0.37369437546805406,0.007134129517953569,0.0
1529,1532,65000000,0,tt4217392,17.630487,254212245.0,130.0,1,5.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017,0.0,1,0,0.23101518784972022,0.20738004191241602,0.08261498908980923,0.0,0.18005055415127358,0.210167001533908,0.08877222546287294,0.0
1530,1533,0,1,tt5251328,5.4001199999999985,66207073.0,120.0,1,7.3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,0.0,0,0,0.0,0.48574445617740236,0.2841649067229849,0.0,0.2300906370996128,0.0,0.0,0.0
1531,1534,1500000,1,tt4950110,2.254096,2000000.0,112.0,1,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,0.0,1,0,0.0,0.21566231730370233,0.22437641200608605,0.0,0.1619484531329245,0.33540043339941905,0.06261238415786805,0.0
1532,1535,7500000,0,tt4353996,1.176258,9100000.0,133.0,1,6.6,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0.0,1,0,0.0,0.16598621537380923,0.03757847139909566,0.0,0.7333728434084025,0.06306246981869265,0.0,0.0
1533,1536,25000000,1,tt0498381,24.535733,83080890.0,102.0,1,4.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017,1.0,0,0,0.0,0.0,0.003371793872300616,0.0,0.4832189911904576,0.2620838855539097,0.251325329383332,0.0
